,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,customer_responded_yn,job,education,month_of_contact,call_duration_sec,loan_yn
42743,43031,29,100000,1026,1,0,0,0,0,1,12,2,92,2,1,6,3,2,138,0
42744,43032,32,100000,905,2,1,0,0,0,1,12,4,-1,0,1,6,3,2,666,0
42745,43033,38,70000,775,2,1,0,0,0,1,12,3,182,2,1,9,2,2,1835,0
42746,43034,48,8000,926,2,1,0,0,0,1,15,4,185,6,1,1,2,2,382,0
42747,43035,46,100000,349,2,1,0,0,0,1,15,2,616,1,1,6,3,2,295,0
42748,43036,32,60000,484,2,1,0,1,0,1,15,6,187,3,1,5,2,2,83,1
42749,43037,49,70000,1830,2,1,0,1,0,1,15,1,-1,0,1,9,1,2,136,1
42750,43038,75,55000,7819,2,0,0,0,0,1,15,1,97,4,0,11,2,2,261,0
42751,43039,37,100000,2987,2,1,0,1,0,1,15,1,91,9,1,6,3,2,93,1
42752,43040,37,60000,197,1,0,0,0,0,1,15,1,91,2,1,5,3,2,531,0
42753,43041,23,4000,431,1,1,0,0,0,1,15,3,186,2,1,3,2,2,201,0
42754,43042,58,50000,169,2,1,0,0,0,1,15,1,91,4,1,8,2,2,216,0
42755,43043,45,100000,226,2,1,0,1,0,1,15,4,185,6,1,6,3,2,91,1
42756,43044,47,8000,44,1,0,0,0,0,1,15,1,185,1,0,1,3,2,374,0
42757,43045,30,8000,2424,1,1,0,0,0,1,15,1,95,2,1,1,2,2,337,0
42758,43046,30,50000,41,1,0,0,1,0,1,15,4,186,2,0,8,3,2,68,1
42759,43047,25,70000,199,1,1,0,0,0,1,15,2,-1,0,0,9,2,2,101,0
42760,43048,23,4000,1234,1,1,0,0,0,1,15,1,91,1,1,3,2,2,379,0
42761,43049,34,100000,271,2,1,0,1,0,1,15,1,94,4,1,6,3,2,308,1
42762,43050,27,100000,-69,1,0,0,1,0,1,15,3,-1,0,1,6,3,2,205,1
42763,43051,28,4000,1562,1,0,0,0,0,1,15,4,-1,0,1,3,3,2,659,0
42764,43052,65,55000,3409,2,1,0,0,0,1,15,2,-1,0,0,11,2,2,92,0
42765,43053,77,55000,2590,2,1,0,0,0,2,15,5,94,15,0,11,1,2,112,0
42766,43054,61,60000,52587,3,0,0,0,0,1,15,3,189,1,1,2,3,2,394,0
42767,43055,27,20000,535,1,1,0,0,0,1,15,1,91,2,1,7,2,2,171,0
42768,43056,34,100000,2159,1,0,0,0,0,1,18,1,-1,0,1,6,3,2,386,0
42769,43057,28,50000,167,2,1,0,1,1,1,18,2,-1,0,0,8,3,2,126,1
42770,43058,50,50000,5361,2,1,0,0,0,1,18,3,195,1,0,8,2,2,276,0
42771,43059,58,100000,473,2,1,0,0,0,1,18,1,262,1,1,6,3,2,1109,0
42772,43060,52,60000,195,2,1,0,1,0,1,18,1,63,5,1,5,2,2,220,1
42773,43061,26,60000,3411,1,0,0,0,0,1,18,1,183,2,0,5,3,2,236,0
42774,43062,59,100000,2764,2,1,0,0,0,1,18,1,56,3,0,6,3,2,459,0
42775,43063,64,55000,1612,2,1,0,0,0,1,18,1,183,4,0,11,2,2,362,0
42776,43064,38,50000,407,3,1,0,1,1,1,18,1,183,1,0,8,2,2,146,1
42777,43065,48,50000,660,2,1,0,0,0,1,18,1,561,2,1,8,2,2,318,0
42778,43066,28,60000,154,1,1,0,1,0,1,18,2,-1,0,1,5,2,2,416,1
42779,43067,35,100000,681,1,0,0,0,0,1,18,1,561,2,1,6,3,2,737,0
42780,43068,66,55000,2326,2,1,0,0,1,1,18,1,181,1,1,11,2,2,232,1
42781,43069,25,60000,1179,1,0,0,0,0,1,18,2,185,3,0,2,2,2,150,0
42782,43070,33,100000,2213,2,1,0,0,0,1,18,1,385,9,0,6,3,2,240,0
42783,43071,52,70000,961,2,1,0,0,1,1,18,1,553,4,1,9,2,2,222,1
42784,43072,26,50000,2532,1,0,0,1,1,1,18,1,-1,0,1,8,3,2,269,1
42785,43073,36,8000,1466,2,1,0,1,0,1,19,1,-1,0,0,1,2,2,124,1
42786,43074,38,100000,455,1,0,0,1,0,1,19,2,555,6,1,6,3,2,255,1
42787,43075,59,60000,2013,2,1,0,0,0,1,19,4,94,2,1,2,3,2,222,0
42788,43076,53,60000,4807,2,1,0,0,0,2,19,3,-1,0,0,5,2,2,255,0
42789,43077,47,20000,1568,2,1,0,1,0,1,19,1,262,7,1,7,2,2,388,1
42790,43078,48,100000,0,2,1,0,0,1,1,19,4,182,1,1,6,3,2,204,1
42791,43079,56,55000,16432,2,1,0,0,0,1,19,2,189,2,0,11,1,2,702,0
42792,43080,22,4000,1215,1,0,0,0,0,1,19,3,192,1,1,3,1,2,145,0
42793,43081,82,55000,121,2,1,0,0,0,2,19,1,-1,0,1,11,2,2,330,0
42794,43082,27,20000,377,1,1,0,0,0,1,19,2,-1,0,1,7,1,2,645,0
42795,43083,60,55000,1,3,1,0,0,0,1,19,1,184,1,1,11,2,2,302,0
42796,43084,44,20000,622,2,1,0,1,0,1,21,1,-1,0,0,7,1,2,66,1
42797,43085,53,100000,597,2,1,0,0,0,1,22,1,-1,0,1,6,3,2,392,0
42798,43086,27,4000,5741,1,0,0,0,0,1,22,1,185,2,0,3,3,2,368,0
42799,43087,57,55000,1230,2,1,0,0,0,1,22,1,-1,0,0,11,2,2,200,0
42800,43088,59,8000,7469,3,1,0,0,0,1,22,1,130,1,0,1,2,2,287,0
42801,43089,39,100000,763,1,0,0,0,0,1,22,1,189,1,1,6,3,2,543,0
42802,43091,39,50000,1176,3,0,0,0,0,1,22,1,-1,0,0,8,3,2,327,0
42803,43092,64,55000,243,2,1,0,0,0,1,22,1,175,1,0,11,2,2,144,0
42804,43093,55,55000,2204,3,1,0,0,0,1,22,1,264,1,1,11,2,2,261,0
42805,43094,57,20000,1686,2,1,0,0,0,2,22,4,311,2,0,7,2,2,219,0
42806,43095,51,100000,1277,1,0,0,0,0,1,22,5,294,1,0,6,3,2,143,0
42807,43096,37,20000,4321,2,1,0,0,0,1,22,3,167,3,0,7,2,2,276,0
42808,43097,33,8000,4874,1,0,0,0,0,2,22,2,-1,0,0,1,3,2,363,0
42809,43098,60,100000,0,2,1,0,0,0,2,22,2,126,6,0,6,2,2,230,0
42810,43099,33,8000,396,1,1,0,0,0,1,22,3,-1,0,0,1,1,2,382,0
42811,43100,35,100000,1380,2,1,0,0,0,1,23,1,-1,0,1,6,3,2,155,0
42812,43101,26,100000,0,1,0,0,0,0,1,23,1,-1,0,0,6,3,2,176,0
42813,43102,30,60000,341,1,1,0,0,0,1,23,1,-1,0,0,5,2,2,20,0
42814,43103,23,4000,381,1,1,0,0,0,1,23,1,189,2,1,3,2,2,696,0
42815,43104,80,16000,0,2,1,0,0,0,1,23,1,189,1,1,10,1,2,639,0
42816,43105,29,4000,67,1,1,0,0,0,1,23,1,187,5,1,3,2,2,211,0
42817,43106,47,50000,368,2,1,0,0,0,1,23,1,187,5,1,8,2,2,269,0
42818,43107,72,55000,438,3,0,0,0,0,1,23,1,-1,0,1,11,3,2,279,0
42819,43108,45,100000,483,1,0,0,0,0,1,23,2,265,11,1,6,3,2,95,0
42820,43109,35,16000,11219,2,1,0,0,0,1,23,1,195,3,0,10,3,2,135,0
42821,43110,37,8000,7620,2,1,0,0,0,2,23,1,176,6,1,1,3,2,367,0
42822,43111,29,60000,805,1,0,0,0,0,1,23,1,103,7,1,2,3,2,132,0
42823,43112,40,100000,0,1,0,0,1,0,1,23,2,182,6,1,6,3,2,228,1
42824,43113,33,100000,101,1,0,0,1,0,1,23,2,130,1,0,6,3,2,393,1
42825,43114,32,60000,324,1,1,0,0,1,1,23,1,-1,0,1,5,2,2,432,1
42826,43115,35,100000,747,1,0,0,0,0,1,23,2,176,3,0,6,3,2,141,0
42827,43116,32,100000,302,2,1,0,1,1,1,23,1,384,2,1,6,3,2,61,1
42828,43117,40,20000,118,1,1,0,0,0,1,23,1,-1,0,0,7,1,2,16,0
42829,43118,79,55000,1910,3,1,0,0,0,2,24,2,-1,0,0,11,1,2,98,0
42830,43119,48,8000,1571,2,1,0,1,0,1,24,3,-1,0,0,1,3,2,104,1
42831,43120,43,60000,10072,2,1,0,0,0,1,24,1,100,4,0,2,3,2,145,0
42832,43121,54,60000,65,2,1,0,0,0,1,24,1,91,3,0,5,2,2,87,0
42833,43122,40,60000,826,2,1,0,0,0,1,24,1,267,2,0,5,2,2,174,0
42834,43123,20,4000,215,1,1,0,0,0,1,24,1,92,6,1,3,2,2,175,0
42835,43124,48,16000,5473,2,1,0,0,0,1,24,2,184,2,1,10,3,2,127,0
42836,43125,38,20000,711,1,1,0,1,0,1,24,5,140,1,0,7,2,2,254,1
42837,43126,53,50000,944,2,1,0,1,0,1,24,1,-1,0,0,8,3,2,128,1
42838,43127,60,50000,106,2,1,0,0,0,1,24,1,187,4,1,8,2,2,137,0
42839,43128,34,60000,31,2,1,0,0,0,1,24,1,-1,0,0,5,3,2,108,0
42840,43129,70,55000,2346,2,1,0,0,0,1,24,1,184,5,1,11,1,2,694,0
42841,43130,78,55000,3219,3,1,0,0,0,1,24,1,-1,0,1,11,2,2,151,0
42842,43131,61,100000,87,2,1,0,1,0,1,24,2,-1,0,0,6,3,2,190,1
42843,43132,52,50000,2227,1,0,0,0,0,1,24,2,-1,0,1,8,2,2,242,0
42844,43133,61,60000,6610,3,0,0,0,0,1,24,2,-1,0,1,2,3,2,481,0
42845,43134,52,60000,196,2,1,0,1,1,1,24,1,273,3,0,5,2,2,116,1
42846,43135,58,100000,4606,2,1,0,0,0,2,24,2,-1,0,0,6,3,2,601,0
42847,43136,25,4000,469,1,1,0,0,0,1,24,1,187,2,0,3,2,2,524,0
42848,43137,77,55000,680,2,1,0,0,0,2,24,2,89,7,0,11,1,2,513,0
42849,43138,46,50000,2033,2,0,0,0,0,1,24,2,86,5,0,8,2,2,99,0
42850,43139,64,55000,1977,2,1,0,0,0,1,24,2,-1,0,0,11,1,2,160,0
42851,43140,37,100000,255,2,1,0,0,0,1,24,2,183,10,1,6,3,2,562,0
42852,43141,33,70000,1852,1,1,0,0,0,2,25,1,204,3,0,9,2,2,371,0
42853,43142,25,70000,94,1,1,0,0,0,1,25,1,-1,0,0,9,2,2,32,0
42854,43143,71,120000,15265,2,1,0,0,0,1,25,1,192,2,0,4,3,2,865,0
42855,43144,63,55000,1849,2,0,0,0,0,1,25,6,177,2,0,11,2,2,125,0
42856,43145,27,70000,195,1,1,0,1,0,1,25,3,-1,0,1,9,2,2,416,1
42857,43146,33,60000,8023,2,1,0,0,0,1,25,1,87,4,0,5,3,2,196,0
42858,43147,56,100000,4623,2,0,0,0,0,1,25,1,192,1,1,6,3,2,305,0
42859,43148,63,60000,973,2,1,0,0,0,1,25,1,388,1,1,5,2,2,318,0
42860,43149,59,60000,7766,2,1,0,1,0,1,25,1,461,1,1,5,2,2,1422,1
42861,43150,22,4000,948,1,1,0,0,0,2,25,1,191,3,1,3,2,2,169,0
42862,43151,30,4000,48,1,1,0,0,0,1,25,1,191,2,1,3,2,2,217,0
42863,43152,66,100000,2149,2,0,0,1,0,1,25,1,87,10,1,6,3,2,98,1
42864,43153,70,100000,4,2,1,0,0,0,1,25,5,125,4,0,6,2,2,511,0
42865,43154,36,100000,688,1,0,0,0,0,1,25,3,268,2,0,6,3,2,293,0
42866,43155,74,55000,1413,2,1,0,0,0,1,25,2,-1,0,1,11,1,2,385,0
42867,43156,27,60000,241,2,1,0,0,1,2,26,1,-1,0,0,5,2,2,889,1
42868,43157,24,4000,486,1,1,0,0,0,1,26,2,270,2,0,3,2,2,281,0
42869,43158,52,60000,117,2,1,0,0,0,1,26,3,186,6,1,5,2,2,959,0
42870,43159,71,55000,0,3,1,0,0,0,1,26,1,171,1,1,11,2,2,771,0
42871,43160,33,100000,71,2,1,0,0,0,1,26,3,102,2,1,6,3,2,335,0
42872,43161,56,60000,1938,2,1,0,0,1,1,26,1,192,4,1,5,2,2,229,1
42873,43162,47,50000,66,2,0,0,0,0,1,26,1,203,1,0,8,2,2,297,0
42874,43163,34,60000,173,2,1,0,0,0,1,26,1,-1,0,0,2,2,2,36,0
42875,43164,37,100000,3654,2,1,0,0,0,1,26,1,274,2,0,6,3,2,262,0
42876,43165,30,100000,5359,1,0,0,0,0,1,26,1,191,3,1,6,3,2,427,0
42877,43166,28,4000,1925,1,1,0,0,0,1,26,1,93,3,0,3,2,2,139,0
42878,43167,27,20000,23,1,1,0,0,0,1,26,2,-1,0,0,7,2,2,590,0
42879,43168,73,55000,519,2,0,0,0,0,2,26,3,133,2,1,11,2,2,270,0
42880,43169,48,60000,3519,2,1,0,0,1,1,26,1,60,2,0,5,2,2,229,1
42881,43170,67,55000,8465,2,1,0,0,0,1,26,1,-1,0,0,11,1,2,234,0
42882,43171,60,16000,211,2,1,0,0,0,1,26,2,189,1,0,10,1,2,480,0
42883,43172,57,8000,79,3,1,0,1,0,1,1,1,592,2,0,1,2,3,60,1
42884,43173,38,60000,0,1,1,0,0,0,1,1,1,-1,0,0,5,2,3,10,0
42885,43174,65,8000,3195,2,1,0,0,0,2,2,1,-1,0,1,1,2,3,904,0
42886,43175,59,100000,315,2,1,0,0,0,1,2,1,176,2,1,6,3,3,591,0
42887,43176,37,100000,1113,2,1,0,0,0,1,2,1,182,1,1,6,3,3,229,0
42888,43177,28,20000,-46,1,1,0,1,0,1,2,1,89,11,1,7,2,3,525,1
42889,43178,29,50000,8,1,0,0,0,1,1,2,1,-1,0,0,8,3,3,107,1
42890,43179,27,60000,1075,1,0,0,0,0,1,2,1,-1,0,1,5,3,3,658,0
42891,43180,49,50000,228,1,0,0,1,0,1,2,1,-1,0,1,8,3,3,368,1
42892,43181,31,50000,4129,1,0,0,0,0,1,2,1,182,1,0,8,3,3,105,0
42893,43182,38,70000,91,1,1,0,0,0,1,2,1,-1,0,1,9,2,3,207,0
42894,43183,36,60000,1407,1,1,0,0,0,1,2,1,109,3,0,5,2,3,328,0
42895,43184,28,60000,598,1,1,0,1,0,1,2,1,288,2,1,5,2,3,177,1
42896,43185,51,60000,0,2,1,0,0,0,1,2,2,-1,0,1,5,3,3,539,0
42897,43186,26,70000,162,1,1,0,1,0,1,2,2,130,8,0,9,2,3,185,1
42898,43187,56,55000,1947,2,1,0,0,0,1,2,2,123,5,1,11,1,3,225,0
42899,43188,37,100000,1027,1,0,0,1,0,1,2,1,152,2,1,6,3,3,313,1
42900,43189,47,60000,235,2,1,0,0,0,1,2,2,203,1,1,5,1,3,136,0
42901,43190,60,55000,2,3,0,0,0,0,1,2,4,390,2,1,11,3,3,228,0
42902,43191,42,60000,4945,2,1,0,1,0,1,2,2,-1,0,1,5,2,3,311,1
42903,43192,27,4000,311,1,0,0,0,0,2,2,3,322,1,1,3,3,3,187,0
42904,43193,40,8000,7968,1,0,0,0,0,1,2,2,180,2,1,1,3,3,263,0
42905,43194,25,4000,154,1,1,0,0,0,1,3,1,180,2,1,3,2,3,141,0
42906,43195,90,55000,712,3,1,0,0,0,2,3,1,-1,0,1,11,1,3,557,0
42907,43196,29,4000,7585,1,0,0,0,0,1,3,2,198,1,1,3,1,3,145,0
42908,43197,29,60000,2489,1,0,0,1,0,1,3,1,86,5,1,5,3,3,355,1
42909,43198,68,55000,1146,2,1,0,0,0,1,3,2,110,3,1,11,2,3,153,0
42910,43199,38,50000,1559,2,1,0,0,0,1,3,2,280,1,1,8,2,3,136,0
42911,43200,34,50000,5320,2,1,0,0,0,1,3,6,467,5,0,8,2,3,114,0
42912,43201,23,4000,287,1,1,0,0,0,2,3,3,180,1,0,3,2,3,700,0
42913,43202,66,16000,3701,3,1,0,0,0,2,3,1,-1,0,1,10,1,3,834,0
42914,43203,47,100000,0,2,1,0,1,0,1,4,2,181,3,0,6,3,3,194,1
42915,43204,63,55000,2896,2,1,0,0,0,1,4,2,-1,0,1,11,2,3,180,0
42916,43205,32,100000,354,1,0,0,0,0,1,4,2,133,5,1,6,3,3,177,0
42917,43206,34,4000,242,1,0,0,0,0,2,4,2,244,2,0,3,1,3,364,0
42918,43207,32,100000,2667,2,1,0,1,0,1,4,1,181,4,1,6,3,3,251,1
42919,43208,42,100000,144,2,1,0,0,0,1,4,1,87,4,1,6,3,3,148,0
42920,43209,39,60000,508,2,1,0,0,0,1,4,1,122,3,0,5,3,3,431,0
42921,43210,30,100000,359,2,1,0,0,0,1,4,2,-1,0,0,6,3,3,117,0
42922,43211,58,16000,11494,1,1,0,0,0,2,4,7,-1,0,0,10,2,3,220,0
42923,43212,26,50000,760,1,0,0,1,0,1,4,2,281,5,1,8,3,3,456,1
42924,43214,73,55000,1050,1,1,0,0,0,1,4,3,181,2,1,11,2,3,562,0
42925,43215,70,55000,6850,3,1,0,0,0,2,5,3,183,1,0,11,2,3,252,0
42926,43216,68,55000,2820,2,1,0,0,0,1,5,1,92,3,0,11,3,3,158,0
42927,43217,26,4000,5296,1,1,0,0,0,1,5,1,205,1,1,3,2,3,229,0
42928,43218,33,100000,1390,2,1,0,0,0,1,5,1,179,5,0,6,3,3,77,0
42929,43219,60,50000,12980,2,1,0,0,0,1,5,1,-1,0,1,8,2,3,115,0
42930,43220,25,20000,509,1,1,0,0,0,1,5,1,-1,0,1,7,2,3,418,0
42931,43221,64,55000,1644,2,1,0,0,0,2,5,4,179,4,1,11,3,3,341,0
42932,43222,26,4000,294,1,0,0,0,0,1,5,1,91,2,1,3,3,3,87,0
42933,43223,27,50000,3529,1,1,0,0,1,1,5,1,179,2,0,8,2,3,162,1
42934,43224,68,55000,451,2,1,0,0,0,1,5,1,-1,0,1,11,1,3,373,0
42935,43225,30,20000,201,2,1,0,1,0,1,5,7,186,13,0,7,1,3,116,1
42936,43226,30,60000,3192,2,1,0,1,0,1,5,2,-1,0,0,5,3,3,172,1
42937,43227,39,70000,53,2,1,0,0,0,1,5,1,394,1,1,9,2,3,257,0
42938,43228,54,16000,2473,2,1,0,0,0,1,5,2,-1,0,1,10,3,3,607,0
42939,43229,40,8000,334,1,1,0,0,0,1,5,1,91,6,1,1,2,3,219,0
42940,43230,46,50000,0,2,1,0,1,0,1,5,1,-1,0,0,8,2,3,135,1
42941,43231,64,55000,1220,2,1,0,0,0,1,5,1,88,1,0,11,2,3,84,0
42942,43232,37,100000,6771,2,1,0,0,0,1,5,1,-1,0,1,6,3,3,319,0
42943,43233,36,70000,52,2,1,0,1,0,1,5,2,179,7,1,9,2,3,498,1
42944,43234,33,100000,2240,3,0,0,0,0,1,8,2,278,1,1,6,3,3,264,0
42945,43235,34,50000,798,2,1,0,1,0,1,8,2,-1,0,0,8,3,3,284,1
42946,43236,32,8000,1429,1,1,0,0,0,1,8,4,-1,0,0,1,1,3,150,0
42947,43237,49,60000,3293,3,0,0,0,0,1,8,3,585,6,0,2,3,3,111,0
42948,43238,51,100000,2635,2,1,0,0,0,1,8,2,188,3,0,6,3,3,209,0
42949,43239,83,55000,4761,2,1,0,0,0,2,8,1,-1,0,1,11,3,3,659,0
42950,43240,45,4000,1527,1,0,0,0,0,1,8,1,-1,0,1,3,1,3,132,0
42951,43241,31,60000,1570,2,1,0,1,0,1,8,4,286,1,1,5,3,3,277,1
42952,43242,38,4000,444,1,0,0,0,0,1,8,3,206,6,0,3,1,3,157,0
42953,43243,51,50000,0,2,1,0,1,1,1,8,2,-1,0,1,8,3,3,124,1
42954,43244,64,8000,588,3,1,0,0,0,1,8,1,-1,0,1,1,2,3,409,0
42955,43245,59,8000,957,2,1,0,0,0,1,8,1,89,2,1,1,2,3,301,0
42956,43246,33,100000,224,1,0,0,0,0,1,8,2,-1,0,1,6,3,3,241,0
42957,43247,36,20000,444,2,0,0,0,0,1,8,6,279,2,0,7,1,3,139,0
42958,43248,35,100000,2161,2,1,0,0,0,1,9,2,181,3,1,6,3,3,139,0
42959,43249,69,55000,426,2,0,0,0,0,2,9,1,90,1,1,11,2,3,225,0
42960,43250,31,100000,147,1,0,0,0,0,1,9,1,181,2,1,6,3,3,469,0
42961,43251,73,55000,508,2,1,0,0,0,1,9,1,-1,0,1,11,1,3,176,0
42962,43252,76,55000,802,3,1,0,0,0,1,9,1,181,5,1,11,1,3,241,0
42963,43253,35,60000,294,2,1,0,1,0,1,9,1,90,4,1,5,2,3,301,1
42964,43254,28,100000,1825,1,0,0,0,0,1,9,1,-1,0,1,6,3,3,236,0
42965,43255,34,100000,158,2,1,0,0,0,1,9,3,181,6,1,6,3,3,212,0
42966,43256,33,100000,0,2,1,0,1,0,1,9,1,326,1,1,6,3,3,305,1
42967,43257,36,70000,4721,2,1,0,0,0,1,9,2,90,3,1,9,2,3,288,0
42968,43258,44,100000,282,2,0,0,0,0,1,9,2,154,3,1,6,3,3,700,0
42969,43259,19,4000,108,1,0,0,0,0,1,9,2,182,1,1,3,1,3,273,0
42970,43260,29,100000,2344,1,0,0,1,0,1,9,2,-1,0,0,6,3,3,265,1
42971,43261,28,100000,187,1,0,0,0,0,1,9,1,-1,0,1,6,3,3,295,0
42972,43262,51,20000,3764,2,1,0,0,0,2,9,3,181,6,1,7,1,3,450,0
42973,43263,52,8000,1416,2,1,0,0,0,1,10,2,182,1,1,1,2,3,436,0
42974,43264,61,55000,2801,2,1,0,1,1,1,10,1,-1,0,1,11,2,3,239,1
42975,43265,51,50000,66,3,0,0,1,0,1,10,1,478,2,0,8,3,3,138,1
42976,43266,29,50000,1448,1,1,0,0,0,1,10,1,184,7,0,8,2,3,217,0
42977,43267,70,55000,647,2,0,0,0,0,2,10,1,348,1,0,11,2,3,152,0
42978,43268,46,100000,461,3,0,0,0,0,1,10,1,70,2,0,6,3,3,127,0
42979,43269,71,55000,2171,2,1,0,0,0,1,10,4,-1,0,0,11,1,3,625,0
42980,43270,39,100000,494,2,1,0,0,0,1,10,2,478,3,1,6,3,3,106,0
42981,43271,58,100000,1016,2,1,0,0,0,2,11,2,91,1,0,6,3,3,78,0
42982,43272,37,100000,0,2,1,0,0,0,1,11,4,107,2,0,6,3,3,129,0
42983,43273,26,50000,3730,1,0,0,1,0,1,11,1,98,4,0,8,3,3,93,1
42984,43274,79,55000,3025,2,1,0,0,0,2,11,1,90,6,0,11,1,3,184,0
42985,43275,37,8000,1978,2,1,0,0,0,1,11,1,-1,0,1,1,2,3,335,0
42986,43276,29,100000,1351,1,0,0,0,0,1,11,1,91,1,0,6,3,3,228,0
42987,43277,75,55000,1765,2,1,0,0,0,2,11,2,181,2,0,11,1,3,282,0
42988,43278,64,55000,43,2,1,0,0,0,1,11,1,91,1,0,11,1,3,117,0
42989,43279,54,100000,7010,3,0,0,0,0,1,11,2,-1,0,0,6,3,3,275,0
42990,43280,33,60000,1676,2,1,0,1,0,1,12,2,184,2,0,2,3,3,102,1
42991,43281,27,100000,948,1,0,0,1,0,1,12,2,207,1,0,6,3,3,121,1
42992,43282,80,55000,155,2,1,0,0,0,2,12,1,93,2,1,11,1,3,290,0
42993,43283,46,20000,640,2,1,0,1,0,1,12,1,182,4,1,7,2,3,215,1
42994,43284,61,50000,4608,2,1,0,0,0,1,12,1,-1,0,1,8,2,3,212,0
42995,43285,72,55000,951,2,1,0,0,1,1,12,3,339,1,1,11,2,3,229,1
42996,43286,36,100000,495,2,1,0,0,0,1,12,3,182,6,1,6,3,3,213,0
42997,43287,40,100000,1509,1,0,0,0,0,1,15,2,124,1,0,6,3,3,144,0
42998,43288,41,100000,298,2,1,0,0,0,1,15,2,315,4,0,6,3,3,209,0
42999,43289,33,60000,1,2,1,0,1,0,1,15,4,-1,0,0,5,2,3,261,1
43000,43290,27,4000,3754,1,1,0,0,0,1,15,3,98,1,0,3,2,3,106,0
43001,43291,77,55000,29340,2,1,0,0,0,1,15,1,91,2,1,11,1,3,257,0
43002,43292,74,55000,1843,2,1,0,0,0,1,15,1,185,2,1,11,3,3,192,0
43003,43293,30,100000,1077,2,1,0,0,0,1,15,1,96,1,0,6,3,3,151,0
43004,43294,25,4000,839,1,0,0,0,0,1,15,1,181,2,0,3,1,3,109,0
43005,43295,35,20000,262,2,1,0,0,0,1,15,1,181,3,1,7,2,3,427,0
43006,43296,42,50000,16517,2,1,0,0,0,1,15,5,203,4,0,8,2,3,549,0
43007,43297,82,55000,0,3,1,0,0,0,2,15,2,195,1,1,11,1,3,506,0
43008,43298,33,50000,206,1,1,0,1,0,1,15,2,-1,0,0,8,2,3,287,1
43009,43299,67,55000,2027,3,1,0,0,0,1,15,2,-1,0,1,11,1,3,161,0
43010,43300,71,55000,3561,2,1,0,0,0,2,15,7,-1,0,1,11,3,3,577,0
43011,43301,75,55000,852,3,1,0,0,0,1,15,1,-1,0,0,11,1,3,341,0
43012,43302,41,50000,6046,3,1,0,1,1,2,15,6,182,2,1,8,2,3,300,1
43013,43303,51,20000,3844,2,1,0,0,0,1,15,2,215,1,0,7,1,3,195,0
43014,43304,42,100000,1205,2,1,0,0,0,2,15,1,188,2,0,6,3,3,129,0
43015,43305,34,20000,12409,3,0,0,0,0,1,16,1,480,4,0,7,3,3,189,0
43016,43306,38,16000,465,1,1,0,1,0,1,16,1,302,3,1,10,2,3,180,1
43017,43307,38,100000,76,2,0,0,0,0,1,16,1,-1,0,1,6,3,3,261,0
43018,43308,60,55000,8332,2,1,0,0,0,1,16,1,194,7,1,11,2,3,279,0
43019,43309,47,16000,3232,1,0,0,0,0,2,16,1,274,2,0,10,3,3,294,0
43020,43310,60,55000,514,3,1,0,0,0,1,16,1,124,9,1,11,2,3,263,0
43021,43311,53,50000,1796,2,1,0,0,0,2,16,1,91,2,1,8,2,3,295,0
43022,43312,61,55000,5196,2,1,0,0,0,2,16,2,95,4,0,11,2,3,244,0
43023,43313,51,100000,1612,2,1,0,0,0,1,16,1,182,5,0,6,3,3,384,0
43024,43314,29,100000,874,1,0,0,1,0,1,16,1,181,2,1,6,3,3,231,1
43025,43315,70,55000,3782,2,1,0,0,0,1,16,1,-1,0,0,11,1,3,618,0
43026,43316,86,55000,1817,2,1,0,0,0,1,16,3,-1,0,0,11,1,3,272,0
43027,43317,64,55000,2140,2,1,0,0,0,1,16,3,155,2,1,11,1,3,881,0
43028,43318,32,100000,1619,1,0,0,0,0,1,17,1,321,2,0,6,3,3,184,0
43029,43319,28,50000,897,2,1,0,0,0,1,17,1,285,1,0,8,2,3,395,0
43030,43320,35,8000,295,1,1,0,0,0,1,17,1,-1,0,1,1,2,3,473,0
43031,43321,31,4000,64,1,0,0,0,0,1,17,2,183,3,0,3,3,3,181,0
43032,43322,31,4000,7826,1,0,0,0,0,2,17,7,-1,0,0,3,1,3,133,0
43033,43323,22,60000,780,1,0,0,0,0,1,17,3,-1,0,1,2,3,3,272,0
43034,43324,54,70000,0,3,1,0,0,0,1,18,1,290,3,1,9,2,3,362,0
43035,43325,59,55000,2126,2,1,0,0,0,1,18,1,343,1,0,11,2,3,359,0
43036,43326,35,50000,304,2,1,0,0,0,1,18,1,-1,0,1,8,2,3,237,0
43037,43327,58,20000,1965,2,1,0,0,0,1,18,1,-1,0,0,7,1,3,125,0
43038,43328,27,60000,1976,1,0,0,0,0,1,18,2,101,1,0,5,3,3,394,0
43039,43329,46,100000,624,3,0,0,0,0,1,18,1,276,1,1,6,3,3,420,0
43040,43330,25,20000,303,1,1,0,0,0,1,18,1,-1,0,1,7,2,3,265,0
43041,43331,46,100000,273,2,1,0,1,0,1,18,2,184,4,1,6,3,3,910,1
43042,43332,59,100000,3342,2,1,0,0,0,1,18,2,188,6,1,6,3,3,467,0
43043,43333,86,55000,1503,2,1,0,0,0,2,18,3,101,1,0,11,2,3,165,0
43044,43334,35,60000,1227,1,1,0,0,0,1,18,4,90,6,1,5,2,3,593,0
