,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,last_contact_outcome,customer_responded_yn,job,education,month_of_contact,year_of_contact,call_duration_sec,loan_yn
31069,31070,90,55000,1,3,1,0,0,0,1.0,13,3,-1,0,,1.0,11.0,2.0,2.0,2017,152,0
31070,31071,27,60000,970,1,0,0,1,0,1.0,13,2,-1,0,,0.0,2.0,3.0,2.0,2017,55,1
31071,31072,54,50000,1872,3,1,0,0,0,1.0,13,5,-1,0,,1.0,8.0,2.0,2.0,2017,439,0
31072,31073,67,55000,1341,2,1,0,0,0,1.0,13,1,-1,0,,1.0,11.0,3.0,2.0,2017,706,0
31073,31074,27,4000,3733,1,0,0,1,0,2.0,13,6,-1,0,,1.0,3.0,3.0,2.0,2017,299,1
31074,31075,64,60000,1473,2,1,0,1,0,1.0,13,2,-1,0,,0.0,5.0,2.0,2.0,2017,121,1
31075,31076,42,100000,7702,3,0,0,0,0,1.0,16,2,-1,0,,1.0,6.0,,2.0,2017,138,0
31076,31077,38,60000,187,2,1,0,0,1,2.0,16,21,-1,0,,0.0,2.0,2.0,2.0,2017,66,1
31077,31078,71,55000,4657,2,1,0,0,0,1.0,16,5,-1,0,,1.0,11.0,1.0,2.0,2017,93,0
31078,31079,35,4000,188,1,1,0,1,0,1.0,16,3,200,5,1.0,1.0,3.0,2.0,2.0,2017,75,1
31079,31080,58,55000,4700,2,1,0,0,0,2.0,16,6,-1,0,,0.0,11.0,2.0,2.0,2017,93,0
31080,31081,44,50000,397,3,1,0,1,1,1.0,16,1,257,1,3.0,1.0,8.0,2.0,2.0,2017,127,1
31081,31082,42,8000,3274,1,0,0,1,0,1.0,16,1,-1,0,,0.0,1.0,,2.0,2017,137,1
31082,31083,47,120000,0,2,1,0,0,0,1.0,16,2,-1,0,,1.0,4.0,3.0,2.0,2017,261,0
31083,31084,44,50000,348,2,1,0,1,1,1.0,16,2,-1,0,,1.0,8.0,3.0,2.0,2017,170,1
31084,31085,37,60000,2442,1,1,0,0,0,1.0,16,3,-1,0,,1.0,5.0,2.0,2.0,2017,91,0
31085,31086,37,70000,1543,2,1,0,1,0,1.0,16,2,-1,0,,1.0,9.0,2.0,2.0,2017,138,1
31086,31087,28,60000,805,1,0,0,0,0,1.0,16,1,-1,0,,1.0,2.0,3.0,2.0,2017,331,0
31087,31088,64,100000,0,2,1,0,1,0,1.0,16,1,-1,0,,0.0,6.0,1.0,2.0,2017,65,1
31088,31089,27,60000,516,1,0,0,0,0,1.0,16,1,-1,0,,0.0,2.0,3.0,2.0,2017,57,0
31089,31090,82,55000,278,2,1,0,0,0,1.0,16,7,-1,0,,0.0,11.0,3.0,2.0,2017,223,0
31090,31091,21,20000,2265,1,1,0,0,0,1.0,17,2,-1,0,,1.0,7.0,2.0,2.0,2017,92,0
31091,31092,36,50000,953,2,1,0,1,0,1.0,17,1,-1,0,,0.0,8.0,2.0,2.0,2017,38,1
31092,31093,51,60000,195,2,1,0,1,0,1.0,17,1,92,1,1.0,0.0,5.0,2.0,2.0,2017,105,1
31093,31094,25,100000,2506,1,0,0,0,0,1.0,17,1,-1,0,,1.0,6.0,3.0,2.0,2017,485,0
31094,31095,63,55000,1612,2,1,0,0,0,2.0,17,2,-1,0,,1.0,11.0,2.0,2.0,2017,233,0
31095,31096,60,16000,2063,3,1,0,0,0,1.0,17,2,-1,0,,0.0,10.0,2.0,2.0,2017,73,0
31096,31097,32,100000,312,1,0,0,0,0,1.0,17,2,-1,0,,1.0,6.0,3.0,2.0,2017,232,0
31097,31098,51,60000,196,2,1,0,1,1,1.0,17,1,-1,0,,1.0,5.0,2.0,2.0,2017,88,1
31098,31099,59,100000,1831,2,1,0,0,0,1.0,17,1,92,1,1.0,0.0,6.0,3.0,2.0,2017,122,0
31099,31100,73,55000,459,2,1,0,0,0,1.0,17,1,-1,0,,1.0,11.0,3.0,2.0,2017,281,0
31100,31101,26,4000,620,1,1,0,0,0,1.0,17,1,-1,0,,1.0,3.0,2.0,2.0,2017,104,0
31101,31102,74,55000,1714,2,1,0,0,0,2.0,17,1,-1,0,,1.0,11.0,2.0,2.0,2017,127,0
31102,31103,62,100000,5943,3,0,0,0,0,2.0,17,4,-1,0,,1.0,6.0,3.0,2.0,2017,196,0
31103,31104,65,55000,2416,2,1,0,0,0,1.0,17,2,-1,0,,1.0,11.0,3.0,2.0,2017,221,0
31104,31105,57,20000,403,2,1,0,1,0,2.0,17,2,-1,0,,0.0,7.0,1.0,2.0,2017,63,1
31105,31106,47,60000,335,2,1,0,0,0,1.0,17,1,-1,0,,1.0,5.0,2.0,2.0,2017,226,0
31106,31107,62,55000,800,2,0,0,0,0,1.0,17,1,-1,0,,1.0,11.0,,2.0,2017,737,0
31107,31108,38,50000,755,2,1,0,1,0,1.0,17,1,-1,0,,1.0,8.0,2.0,2.0,2017,120,1
31108,31109,71,55000,2850,2,1,0,0,0,1.0,17,1,-1,0,,1.0,11.0,2.0,2.0,2017,185,0
31109,31110,29,70000,1135,2,1,0,1,0,1.0,17,1,-1,0,,1.0,9.0,2.0,2.0,2017,323,1
31110,31111,26,50000,827,1,1,0,1,0,1.0,17,1,-1,0,,0.0,8.0,2.0,2.0,2017,97,1
31111,31112,61,55000,197,2,1,0,0,0,1.0,17,1,-1,0,,1.0,11.0,1.0,2.0,2017,113,0
31112,31113,29,60000,8749,1,0,0,0,0,2.0,17,7,-1,0,,0.0,2.0,3.0,2.0,2017,141,0
31113,31114,31,70000,2332,1,0,0,0,0,1.0,17,1,-1,0,,0.0,9.0,3.0,2.0,2017,228,0
31114,31115,64,55000,315,3,1,0,0,0,1.0,17,1,-1,0,,1.0,11.0,1.0,2.0,2017,154,0
31115,31116,57,55000,720,3,1,0,0,0,2.0,17,4,-1,0,,1.0,11.0,1.0,2.0,2017,202,0
31116,31117,75,55000,358,2,1,0,0,0,1.0,17,11,-1,0,,1.0,11.0,1.0,2.0,2017,364,0
31117,31118,54,100000,511,2,1,0,0,0,1.0,17,3,-1,0,,0.0,6.0,3.0,2.0,2017,1201,0
31118,31119,37,100000,5355,2,1,0,0,0,2.0,17,4,-1,0,,1.0,6.0,3.0,2.0,2017,466,0
31119,31120,68,55000,445,2,1,0,0,0,1.0,18,1,-1,0,,1.0,11.0,2.0,2.0,2017,475,0
31120,31121,29,100000,5359,1,0,0,0,0,1.0,18,1,-1,0,,1.0,6.0,3.0,2.0,2017,147,0
31121,31122,61,60000,1263,2,1,0,0,0,2.0,18,4,-1,0,,0.0,5.0,3.0,2.0,2017,176,0
31122,31123,51,120000,1443,2,1,0,0,0,1.0,18,10,-1,0,,1.0,4.0,1.0,2.0,2017,172,0
31123,31124,41,60000,4047,3,1,0,1,0,1.0,18,1,-1,0,,1.0,5.0,2.0,2.0,2017,343,1
31124,31125,24,4000,23878,1,1,0,0,0,1.0,18,1,-1,0,,1.0,3.0,2.0,2.0,2017,185,0
31125,31126,78,55000,158,2,1,0,0,0,1.0,18,1,-1,0,,0.0,11.0,1.0,2.0,2017,360,0
31126,31127,24,20000,167,1,1,0,0,1,1.0,18,2,-1,0,,1.0,7.0,2.0,2.0,2017,134,1
31127,31128,39,100000,0,1,0,0,1,0,1.0,18,3,-1,0,,1.0,6.0,3.0,2.0,2017,224,1
31128,31129,59,55000,26,2,1,0,0,0,1.0,18,3,-1,0,,0.0,11.0,2.0,2.0,2017,92,0
31129,31130,59,8000,1047,2,1,0,0,0,1.0,18,3,-1,0,,1.0,1.0,2.0,2.0,2017,83,0
31130,31131,85,55000,7613,3,1,0,0,0,1.0,18,3,-1,0,,1.0,11.0,1.0,2.0,2017,355,0
31131,31132,31,100000,131,2,1,0,0,0,1.0,18,2,-1,0,,1.0,6.0,3.0,2.0,2017,332,0
31132,31133,32,60000,2340,1,0,0,0,0,1.0,18,2,-1,0,,1.0,5.0,3.0,2.0,2017,89,0
31133,31134,29,100000,15459,1,0,0,0,0,1.0,18,7,-1,0,,1.0,6.0,3.0,2.0,2017,264,0
31134,31135,51,60000,117,2,1,0,0,0,1.0,18,2,-1,0,,1.0,5.0,2.0,2.0,2017,442,0
31135,31136,39,60000,2266,2,1,0,0,0,1.0,18,4,-1,0,,1.0,5.0,2.0,2.0,2017,208,0
31136,31137,28,4000,0,1,1,0,0,0,1.0,18,20,-1,0,,1.0,3.0,2.0,2.0,2017,209,0
31137,31138,39,60000,4101,2,1,0,1,0,1.0,18,2,264,1,3.0,1.0,5.0,2.0,2.0,2017,146,1
31138,31139,28,50000,119,1,1,0,0,0,1.0,19,3,-1,0,,0.0,8.0,2.0,2.0,2017,260,0
31139,31140,30,60000,985,1,0,0,1,0,1.0,19,2,-1,0,,0.0,5.0,3.0,2.0,2017,88,1
31140,31141,56,100000,722,3,0,0,0,0,1.0,19,3,94,2,1.0,0.0,6.0,3.0,2.0,2017,134,0
31141,31142,21,4000,164,1,1,0,0,0,1.0,19,5,-1,0,,0.0,3.0,2.0,2.0,2017,78,0
31142,31143,44,100000,558,2,1,0,0,0,1.0,19,5,-1,0,,1.0,6.0,1.0,2.0,2017,268,0
31143,31144,25,4000,4923,2,1,0,1,1,1.0,19,2,219,12,3.0,0.0,3.0,3.0,2.0,2017,266,1
31144,31145,26,50000,2509,1,1,0,0,0,1.0,19,3,-1,0,,1.0,8.0,2.0,2.0,2017,654,0
31145,31146,80,55000,1021,2,1,0,0,0,2.0,26,1,-1,0,,0.0,11.0,1.0,2.0,2017,37,0
31146,31147,28,100000,1287,1,0,0,1,0,1.0,26,1,-1,0,,1.0,6.0,3.0,2.0,2017,65,1
31147,31148,48,100000,1808,2,1,0,1,0,1.0,26,1,-1,0,,1.0,6.0,3.0,2.0,2017,245,1
31148,31149,37,60000,1130,1,1,0,0,0,1.0,26,1,-1,0,,1.0,5.0,2.0,2.0,2017,152,0
31149,31150,71,55000,653,2,1,0,0,0,2.0,26,1,-1,0,,1.0,11.0,3.0,2.0,2017,367,0
31150,31151,62,16000,2021,2,0,0,0,0,2.0,26,1,-1,0,,1.0,10.0,,2.0,2017,361,0
31151,31152,78,55000,2735,2,1,0,0,0,2.0,26,2,-1,0,,0.0,11.0,1.0,2.0,2017,418,0
31152,31153,26,20000,834,1,1,0,0,0,1.0,26,1,-1,0,,0.0,7.0,2.0,2.0,2017,90,0
31153,31154,28,100000,3611,1,0,0,0,0,1.0,26,2,-1,0,,1.0,6.0,3.0,2.0,2017,141,0
31154,31155,36,100000,-1,3,0,0,0,0,1.0,26,3,-1,0,,0.0,6.0,3.0,2.0,2017,88,0
31155,31156,25,4000,2503,1,0,0,0,0,1.0,26,2,-1,0,,0.0,3.0,,2.0,2017,100,0
31156,31157,29,4000,48,1,1,0,0,0,1.0,26,1,-1,0,,0.0,3.0,2.0,2.0,2017,51,0
31157,31158,26,50000,313,1,0,0,0,1,1.0,26,2,-1,0,,1.0,8.0,3.0,2.0,2017,210,1
31158,31159,43,8000,983,1,0,0,1,0,1.0,26,1,-1,0,,1.0,1.0,3.0,2.0,2017,97,1
31159,31160,56,70000,935,3,1,0,0,0,1.0,26,1,227,2,1.0,0.0,9.0,2.0,2.0,2017,112,0
31160,31161,35,60000,2823,3,1,0,1,0,1.0,26,1,24,1,1.0,0.0,5.0,2.0,2.0,2017,74,1
31161,31162,34,70000,88,1,0,0,0,0,1.0,26,1,-1,0,,0.0,9.0,3.0,2.0,2017,180,0
31162,31163,54,20000,258,2,1,0,0,0,2.0,26,1,-1,0,,0.0,7.0,1.0,2.0,2017,29,0
31163,31164,27,0,1187,1,1,0,0,0,2.0,26,1,101,1,1.0,1.0,,2.0,2.0,2017,232,0
31164,31165,29,50000,238,2,1,0,0,0,1.0,26,1,-1,0,,0.0,8.0,3.0,2.0,2017,79,0
31165,31166,43,50000,477,2,1,0,1,0,1.0,27,2,-1,0,,0.0,8.0,2.0,2.0,2017,476,1
31166,31167,41,100000,144,2,1,0,0,0,1.0,27,3,-1,0,,0.0,6.0,3.0,2.0,2017,123,0
31167,31168,38,4000,807,1,0,0,0,0,1.0,27,2,-1,0,,0.0,3.0,3.0,2.0,2017,74,0
31168,31169,49,60000,503,2,1,0,1,0,1.0,27,5,21,5,1.0,0.0,2.0,3.0,2.0,2017,118,1
31169,31170,36,50000,725,2,1,0,1,0,1.0,27,3,99,8,1.0,0.0,8.0,2.0,2.0,2017,123,1
31170,31171,45,100000,273,2,1,0,1,0,1.0,27,2,-1,0,,0.0,6.0,3.0,2.0,2017,94,1
31171,31172,36,60000,6384,2,1,0,1,1,1.0,27,1,101,1,1.0,0.0,5.0,2.0,2.0,2017,59,1
31172,31173,41,60000,349,2,1,0,0,1,1.0,27,1,-1,0,,0.0,5.0,2.0,2.0,2017,48,1
31173,31174,30,100000,5561,1,0,0,1,0,1.0,27,1,100,1,2.0,1.0,6.0,3.0,2.0,2017,195,1
31174,31175,53,60000,264,2,1,0,0,0,2.0,27,4,-1,0,,0.0,5.0,2.0,2.0,2017,429,0
31175,31176,30,60000,601,1,1,0,0,0,1.0,27,1,-1,0,,0.0,5.0,2.0,2.0,2017,154,0
31176,31177,29,100000,1275,1,0,0,1,1,1.0,27,1,-1,0,,0.0,6.0,3.0,2.0,2017,45,1
31177,31178,25,50000,760,1,0,0,1,0,1.0,27,2,-1,0,,0.0,8.0,3.0,2.0,2017,58,1
31178,31179,50,100000,8345,2,0,0,0,0,1.0,27,1,261,1,1.0,1.0,6.0,,2.0,2017,194,0
31179,31180,34,20000,-398,2,1,0,1,0,1.0,27,8,-1,0,,0.0,7.0,1.0,2.0,2017,47,1
31180,31181,25,60000,1231,1,1,0,1,0,1.0,27,5,-1,0,,1.0,5.0,2.0,2.0,2017,412,1
31181,31182,25,50000,3730,1,0,0,1,0,1.0,27,1,-1,0,,1.0,8.0,3.0,2.0,2017,353,1
31182,31183,30,100000,617,1,0,0,0,0,1.0,27,2,-1,0,,1.0,6.0,3.0,2.0,2017,192,0
31183,31184,73,55000,1641,2,1,0,1,0,1.0,27,2,-1,0,,1.0,11.0,3.0,2.0,2017,49,1
31184,31185,31,100000,924,1,0,0,0,0,1.0,27,1,-1,0,,1.0,6.0,3.0,2.0,2017,172,0
31185,31186,47,100000,1147,2,1,0,0,0,1.0,27,1,-1,0,,0.0,6.0,3.0,2.0,2017,204,0
31186,31187,37,100000,708,2,1,0,1,0,1.0,27,4,225,3,1.0,0.0,6.0,3.0,2.0,2017,32,1
31187,31188,28,60000,2489,1,0,0,1,0,2.0,27,2,-1,0,,1.0,5.0,3.0,2.0,2017,342,1
31188,31189,66,55000,995,2,1,0,0,0,1.0,27,2,-1,0,,1.0,11.0,2.0,2.0,2017,131,0
31189,31190,75,55000,1470,2,1,0,0,0,2.0,27,1,-1,0,,0.0,11.0,2.0,2.0,2017,49,0
31190,31191,41,100000,280,2,1,0,1,0,1.0,27,2,-1,0,,1.0,6.0,2.0,2.0,2017,87,1
31191,31192,46,60000,3434,2,1,0,0,1,1.0,27,1,-1,0,,1.0,5.0,2.0,2.0,2017,115,1
31192,31193,42,8000,576,2,1,0,0,0,1.0,27,1,-1,0,,1.0,1.0,3.0,2.0,2017,156,0
31193,31194,28,60000,1363,1,1,0,0,0,1.0,27,1,-1,0,,1.0,5.0,2.0,2.0,2017,79,0
31194,31195,45,60000,4367,1,1,0,1,0,1.0,27,1,-1,0,,0.0,5.0,2.0,2.0,2017,71,1
31195,31196,37,50000,3427,2,1,0,0,0,1.0,27,1,-1,0,,0.0,8.0,2.0,2.0,2017,46,0
31196,31197,33,60000,1636,1,0,0,1,0,1.0,27,1,-1,0,,1.0,5.0,3.0,2.0,2017,165,1
31197,31198,30,0,6836,1,0,0,0,0,1.0,27,3,-1,0,,0.0,,3.0,2.0,2017,30,0
31198,31199,38,60000,5115,2,1,0,1,0,1.0,27,1,102,6,2.0,1.0,5.0,2.0,2.0,2017,99,1
31199,31200,39,20000,581,1,1,0,1,0,1.0,27,1,270,1,3.0,1.0,7.0,1.0,2.0,2017,233,1
31200,31201,33,50000,607,1,1,0,0,0,1.0,27,2,-1,0,,1.0,8.0,2.0,2.0,2017,110,0
31201,31202,42,70000,1376,2,1,0,1,0,1.0,2,4,-1,0,,1.0,9.0,2.0,3.0,2017,712,1
31202,31203,33,60000,218,2,1,0,1,1,2.0,2,4,-1,0,,0.0,5.0,2.0,3.0,2017,169,1
31203,31204,31,100000,2667,2,1,0,1,0,1.0,2,2,-1,0,,0.0,6.0,3.0,3.0,2017,73,1
31204,31205,34,100000,1036,2,1,0,1,0,1.0,2,4,103,7,1.0,0.0,6.0,3.0,3.0,2017,78,1
31205,31206,28,60000,356,1,0,0,0,0,1.0,2,2,-1,0,,0.0,5.0,3.0,3.0,2017,76,0
31206,31207,35,70000,52,2,1,0,1,0,1.0,2,4,-1,0,,1.0,9.0,2.0,3.0,2017,378,1
31207,31208,36,60000,1381,3,0,0,0,0,1.0,2,1,-1,0,,0.0,5.0,3.0,3.0,2017,149,0
31208,31209,55,60000,0,2,1,0,1,1,1.0,2,1,-1,0,,1.0,5.0,2.0,3.0,2017,116,1
31209,31210,62,0,367,2,1,0,0,0,2.0,2,5,-1,0,,0.0,,2.0,3.0,2017,139,0
31210,31211,43,20000,3917,2,1,0,0,0,1.0,2,1,-1,0,,1.0,7.0,1.0,3.0,2017,154,0
31211,31212,31,20000,982,2,1,0,1,1,1.0,2,2,-1,0,,0.0,7.0,3.0,3.0,2017,142,1
31212,31213,45,50000,129,2,1,0,1,0,1.0,2,1,-1,0,,0.0,8.0,2.0,3.0,2017,145,1
31213,31214,35,100000,5367,2,1,0,0,0,1.0,2,1,-1,0,,0.0,6.0,3.0,3.0,2017,69,0
31214,31215,37,60000,549,2,1,0,0,0,1.0,2,1,-1,0,,1.0,5.0,3.0,3.0,2017,239,0
31215,31216,26,50000,1595,2,1,0,0,0,1.0,2,1,-1,0,,0.0,8.0,2.0,3.0,2017,54,0
31216,31217,25,4000,1116,1,1,0,1,0,1.0,2,3,-1,0,,0.0,3.0,2.0,3.0,2017,170,1
31217,31218,33,50000,21,2,1,0,0,1,1.0,2,2,-1,0,,0.0,8.0,3.0,3.0,2017,202,1
31218,31219,29,100000,92,1,0,0,0,0,1.0,2,5,-1,0,,1.0,6.0,3.0,3.0,2017,175,0
31219,31220,49,100000,2881,2,1,0,0,0,1.0,2,3,-1,0,,1.0,6.0,3.0,3.0,2017,120,0
31220,31221,35,50000,1055,2,0,0,0,0,1.0,2,2,-1,0,,0.0,8.0,,3.0,2017,59,0
31221,31222,63,60000,661,2,1,0,0,0,1.0,2,2,-1,0,,0.0,2.0,3.0,3.0,2017,56,0
31222,31223,61,55000,32685,2,1,0,0,0,1.0,2,2,-1,0,,1.0,11.0,3.0,3.0,2017,1447,0
31223,31224,33,20000,1925,1,1,0,1,0,1.0,2,2,-1,0,,0.0,7.0,2.0,3.0,2017,76,1
31224,31225,25,50000,1099,1,1,0,0,0,1.0,2,12,-1,0,,0.0,8.0,2.0,3.0,2017,131,0
31225,31226,35,50000,-85,2,1,0,0,0,1.0,2,6,-1,0,,0.0,8.0,2.0,3.0,2017,136,0
31226,31227,44,60000,250,1,1,0,0,0,2.0,2,2,-1,0,,1.0,5.0,2.0,3.0,2017,382,0
31227,31228,54,60000,25,2,1,0,1,0,2.0,2,3,-1,0,,0.0,5.0,2.0,3.0,2017,88,1
31228,31229,27,8000,2033,1,0,0,0,0,2.0,2,2,-1,0,,0.0,1.0,3.0,3.0,2017,39,0
31229,31230,54,50000,602,2,1,0,0,0,1.0,3,2,-1,0,,1.0,8.0,2.0,3.0,2017,143,0
31230,31231,28,100000,730,1,0,0,1,0,1.0,3,1,-1,0,,1.0,6.0,3.0,3.0,2017,631,1
31231,31232,27,4000,1177,1,1,0,0,0,1.0,3,1,-1,0,,0.0,3.0,2.0,3.0,2017,133,0
31232,31233,30,50000,523,1,1,0,0,1,1.0,3,1,-1,0,,1.0,8.0,2.0,3.0,2017,83,1
31233,31234,94,55000,1234,3,1,0,0,0,1.0,3,1,-1,0,,0.0,11.0,2.0,3.0,2017,212,0
31234,31235,47,60000,293,2,1,0,0,0,1.0,3,1,-1,0,,1.0,5.0,2.0,3.0,2017,499,0
31235,31236,34,20000,215,1,1,0,0,0,1.0,3,3,-1,0,,1.0,7.0,2.0,3.0,2017,350,0
31236,31237,38,50000,2549,2,1,0,0,0,1.0,3,1,-1,0,,0.0,8.0,2.0,3.0,2017,103,0
31237,31238,37,0,0,1,0,0,0,0,1.0,3,1,-1,0,,1.0,,3.0,3.0,2017,426,0
31238,31239,25,60000,42,1,0,0,1,0,1.0,3,1,-1,0,,1.0,2.0,3.0,3.0,2017,320,1
31239,31240,29,60000,316,1,1,0,1,0,1.0,3,1,-1,0,,1.0,5.0,2.0,3.0,2017,156,1
31240,31241,62,100000,4562,2,1,0,1,0,1.0,3,1,-1,0,,1.0,6.0,2.0,3.0,2017,168,1
31241,31242,58,100000,10180,3,1,0,0,0,1.0,3,2,-1,0,,1.0,6.0,2.0,3.0,2017,180,0
31242,31243,46,100000,0,2,1,0,0,0,1.0,3,13,-1,0,,1.0,6.0,3.0,3.0,2017,305,0
31243,31244,56,55000,281,2,1,0,0,0,1.0,3,2,-1,0,,1.0,11.0,3.0,3.0,2017,96,0
31244,31245,49,60000,523,2,1,0,1,0,1.0,3,2,-1,0,,1.0,5.0,3.0,3.0,2017,152,1
31245,31246,23,4000,486,1,1,0,0,0,1.0,3,1,-1,0,,0.0,3.0,2.0,3.0,2017,87,0
31246,31247,28,60000,126,1,1,0,0,0,1.0,3,1,-1,0,,0.0,5.0,2.0,3.0,2017,229,0
31247,31248,54,100000,446,2,1,0,0,0,1.0,3,4,102,4,3.0,0.0,6.0,3.0,3.0,2017,133,0
31248,31249,32,60000,3820,2,1,0,1,0,1.0,3,1,-1,0,,0.0,5.0,3.0,3.0,2017,105,1
31249,31250,68,55000,1316,2,1,0,0,0,2.0,4,5,-1,0,,0.0,11.0,2.0,3.0,2017,92,0
31250,31251,33,100000,250,2,1,0,0,0,1.0,4,6,-1,0,,1.0,6.0,3.0,3.0,2017,377,0
31251,31252,24,100000,1030,1,0,0,0,0,1.0,4,2,-1,0,,1.0,6.0,3.0,3.0,2017,396,0
31252,31253,48,100000,606,2,1,0,0,0,1.0,5,6,-1,0,,0.0,6.0,1.0,3.0,2017,77,0
31253,31254,27,4000,0,1,0,0,0,0,1.0,5,3,-1,0,,1.0,3.0,3.0,3.0,2017,82,0
31254,31255,60,55000,404,2,1,0,0,0,1.0,5,2,196,2,1.0,1.0,11.0,2.0,3.0,2017,308,0
31255,31256,72,55000,588,1,0,0,0,1,1.0,5,3,-1,0,,0.0,11.0,,3.0,2017,66,1
31256,31257,50,100000,268,2,1,0,0,0,1.0,5,2,-1,0,,0.0,6.0,2.0,3.0,2017,61,0
31257,31258,32,100000,506,1,0,0,0,0,1.0,5,2,-1,0,,1.0,6.0,3.0,3.0,2017,63,0
31258,31259,23,50000,0,1,0,0,0,0,1.0,5,2,-1,0,,0.0,8.0,3.0,3.0,2017,168,0
31259,31260,25,8000,771,1,1,0,0,0,1.0,5,1,-1,0,,0.0,1.0,2.0,3.0,2017,86,0
31260,31261,59,100000,8674,2,0,0,0,0,1.0,5,1,-1,0,,0.0,6.0,,3.0,2017,64,0
31261,31262,83,55000,1097,3,1,0,0,0,2.0,5,1,-1,0,,1.0,11.0,1.0,3.0,2017,181,0
31262,31263,36,50000,2061,2,1,0,1,1,1.0,5,3,-1,0,,0.0,8.0,2.0,3.0,2017,53,1
31263,31264,19,4000,27,1,0,0,0,0,2.0,5,12,-1,0,,0.0,3.0,,3.0,2017,86,0
31264,31265,53,100000,2693,2,1,0,0,0,1.0,5,1,104,1,1.0,1.0,6.0,2.0,3.0,2017,90,0
31265,31266,45,50000,2353,3,1,0,1,0,1.0,5,1,107,2,3.0,1.0,8.0,2.0,3.0,2017,182,1
31266,31267,41,100000,203,1,0,0,0,0,1.0,5,2,-1,0,,0.0,6.0,3.0,3.0,2017,90,0
31267,31268,29,50000,873,1,1,0,0,0,1.0,5,2,-1,0,,0.0,8.0,2.0,3.0,2017,41,0
31268,31269,48,8000,1296,2,1,0,0,0,1.0,5,1,-1,0,,0.0,1.0,1.0,3.0,2017,119,0
31269,31270,35,60000,3698,2,1,0,1,0,1.0,5,1,-1,0,,1.0,2.0,3.0,3.0,2017,106,1
31270,31271,28,60000,5763,1,1,0,0,1,1.0,5,2,-1,0,,1.0,5.0,2.0,3.0,2017,196,1
31271,31272,31,100000,883,3,0,0,1,0,1.0,5,2,106,1,1.0,1.0,6.0,3.0,3.0,2017,112,1
31272,31273,66,55000,2820,2,1,0,0,0,1.0,5,2,-1,0,,0.0,11.0,3.0,3.0,2017,115,0
31273,31274,26,100000,651,1,1,0,0,1,1.0,5,1,-1,0,,0.0,6.0,2.0,3.0,2017,84,1
31274,31275,30,4000,988,1,0,0,0,0,1.0,5,9,-1,0,,0.0,3.0,,3.0,2017,167,0
31275,31276,30,4000,2539,1,0,0,0,0,2.0,5,5,-1,0,,1.0,3.0,3.0,3.0,2017,199,0
31276,31277,29,60000,2326,2,1,0,0,0,1.0,6,1,-1,0,,1.0,5.0,2.0,3.0,2017,195,0
31277,31278,36,100000,811,1,0,0,0,0,1.0,6,1,-1,0,,1.0,6.0,3.0,3.0,2017,229,0
31278,31279,57,100000,256,2,1,0,0,0,1.0,6,1,-1,0,,1.0,6.0,3.0,3.0,2017,227,0
31279,31280,26,4000,598,1,0,0,0,0,1.0,6,1,-1,0,,0.0,3.0,,3.0,2017,136,0
31280,31281,21,20000,682,1,1,0,0,0,1.0,6,1,-1,0,,1.0,7.0,2.0,3.0,2017,266,0
31281,31282,44,100000,483,1,0,0,0,0,1.0,6,2,199,6,2.0,1.0,6.0,3.0,3.0,2017,207,0
31282,31283,23,100000,1506,1,0,0,0,0,1.0,9,4,-1,0,,1.0,6.0,3.0,3.0,2017,131,0
31283,31284,34,100000,575,1,0,0,0,0,1.0,9,1,-1,0,,1.0,6.0,3.0,3.0,2017,116,0
31284,31285,26,100000,1274,1,0,0,1,0,1.0,9,1,-1,0,,0.0,6.0,3.0,3.0,2017,101,1
31285,31286,79,55000,8304,2,1,0,0,0,2.0,9,9,-1,0,,1.0,11.0,2.0,3.0,2017,303,0
31286,31287,32,60000,409,2,1,0,0,0,1.0,9,2,-1,0,,1.0,2.0,2.0,3.0,2017,217,0
31287,31288,38,100000,1101,2,1,0,1,0,1.0,9,2,120,1,1.0,0.0,6.0,3.0,3.0,2017,78,1
31288,31289,29,60000,676,2,1,0,0,0,1.0,9,2,224,4,1.0,0.0,5.0,3.0,3.0,2017,93,0
31289,31290,28,60000,6551,1,1,0,0,0,1.0,10,1,-1,0,,0.0,5.0,2.0,3.0,2017,97,0
31290,31291,37,8000,1316,1,0,0,1,0,1.0,10,2,112,3,1.0,1.0,1.0,3.0,3.0,2017,350,1
31291,31292,52,60000,0,2,1,0,1,0,1.0,10,1,-1,0,,0.0,5.0,2.0,3.0,2017,164,1
31292,31293,35,100000,671,1,0,0,1,0,1.0,10,1,-1,0,,1.0,6.0,3.0,3.0,2017,112,1
31293,31294,47,100000,2351,2,1,0,0,0,1.0,10,1,-1,0,,1.0,6.0,3.0,3.0,2017,80,0
31294,31295,61,100000,997,2,1,0,0,0,1.0,10,1,-1,0,,1.0,6.0,3.0,3.0,2017,106,0
31295,31296,30,100000,4808,1,0,0,0,0,1.0,10,1,-1,0,,1.0,6.0,3.0,3.0,2017,272,0
31296,31297,23,60000,3092,1,1,0,0,0,1.0,10,2,-1,0,,0.0,5.0,2.0,3.0,2017,56,0
31297,31298,34,50000,4447,1,1,0,1,0,1.0,10,2,-1,0,,0.0,8.0,2.0,3.0,2017,75,1
